product_name,category,days_to_expiry,base_price,discount_percentage,discounted_price,stock_available,daily_sales
banana,fruit,1,52.10735246611213,25,39.0805143495841,83,38
pineapple,fruit,1,111.91478082206396,20,89.53182465765117,149,31
pomegranate,fruit,29,160.8057573403559,20,128.64460587228473,255,37
cucumber,vegetable,3,36.8021615223425,10,33.12194537010825,34,43
grapes,fruit,7,95.54255503495581,30,66.87978852446906,471,4
pomegranate,fruit,8,241.55148279901027,25,181.1636120992577,127,49
brinjal,vegetable,4,54.62591038448523,5,51.89461486526097,456,1
pomegranate,fruit,17,233.07518492986657,10,209.76766643687992,81,43
bitter guard,vegetable,5,41.135915403484375,0,41.135915403484375,435,46
lady finger,vegetable,1,59.0918624839178,0,59.0918624839178,354,1
papaya,fruit,4,57.38722324057268,5,54.51786207854404,470,25
mushroom,vegetable,4,190.93049416000946,5,181.38396945200898,428,28
brinjal,vegetable,6,40.800049559104615,20,32.64003964728369,479,17
guava,fruit,12,87.358062988986,30,61.1506440922902,412,44
cucumber,vegetable,5,23.72109145501311,10,21.3489823095118,121,6
brinjal,vegetable,4,79.78689840992345,30,55.85082888694642,457,22
fenugreek,vegetable,3,29.495734709845795,25,22.121801032384347,300,20
lady finger,vegetable,1,36.45047650828191,30,25.515333555797334,86,46
brinjal,vegetable,1,40.24306784916917,10,36.218761064252256,15,31
lady finger,vegetable,3,33.811215385543036,0,33.811215385543036,449,41
chikoo,fruit,7,49.88531211673735,30,34.919718481716146,95,16
brinjal,vegetable,5,69.2551502730266,0,69.2551502730266,253,40
mushroom,vegetable,2,151.38804562292003,25,113.54103421719003,188,11
chikoo,fruit,6,59.88935489822914,10,53.90041940840623,57,39
apple,fruit,27,203.5848315200389,25,152.68862364002916,490,17
lady finger,vegetable,1,49.62128784433932,10,44.65915905990539,361,18
grapes,fruit,7,94.92108899588685,10,85.42898009629816,247,30
papaya,fruit,8,57.58030119107293,20,46.06424095285834,253,4
lady finger,vegetable,2,37.72964441076891,30,26.410751087538237,485,43
brinjal,vegetable,5,53.422098376471425,0,53.422098376471425,239,39
bottleguard,vegetable,5,54.06075142578595,20,43.248601140628764,423,20
mushroom,vegetable,4,179.35165902611698,20,143.48132722089358,244,32
apple,fruit,8,203.93556883514583,10,183.54201195163125,59,30
grapes,fruit,1,118.52361332332173,5,112.59743265715564,276,4
guava,fruit,3,95.96531162269423,10,86.36878046042482,178,25
brinjal,vegetable,5,56.19295367250391,25,42.144715254377935,296,16
brinjal,vegetable,1,71.787807066402,15,61.019636006441694,464,11
pomegranate,fruit,2,229.14622618874102,15,194.77429226042986,478,11
banana,fruit,6,59.18536936918342,30,41.42975855842839,186,8
bitter guard,vegetable,1,57.95783722015524,10,52.16205349813972,160,25
apple,fruit,6,247.2290985472051,30,173.06036898304356,361,2
pineapple,fruit,5,96.09696242231858,5,91.29211430120264,224,45
papaya,fruit,9,79.90725702001646,25,59.930442765012344,495,48
pineapple,fruit,4,114.49799285196985,5,108.77309320937135,182,32
apple,fruit,21,231.39304209526597,5,219.82338999050265,305,38
guava,fruit,7,54.157854093108156,25,40.61839056983112,27,3
pomegranate,fruit,19,239.9702673031196,30,167.97918711218372,54,41
fenugreek,vegetable,2,20.85147973213196,10,18.766331758918763,429,18
pineapple,fruit,4,135.0074090654625,25,101.25555679909687,114,11
papaya,fruit,9,77.13409342953992,5,73.27738875806291,14,37
apple,fruit,21,239.58991164425825,20,191.6719293154066,272,16
bitter guard,vegetable,3,37.475829991069446,20,29.980663992855558,106,21
pineapple,fruit,1,138.79496630515007,25,104.09622472886255,245,45
lady finger,vegetable,1,38.92283921492542,10,35.030555293432876,193,34
cucumber,vegetable,1,36.73169243642403,20,29.385353949139223,141,12
mushroom,vegetable,2,199.23851552653923,10,179.3146639738853,137,2
cucumber,vegetable,5,29.762862518103702,10,26.786576266293334,289,11
bottleguard,vegetable,1,65.91444727607092,0,65.91444727607092,155,3
cucumber,vegetable,4,46.30164353326422,0,46.30164353326422,229,37
fenugreek,vegetable,1,22.315617747909734,10,20.084055973118762,122,20
cucumber,vegetable,5,43.05274336016006,30,30.13692035211204,299,8
mushroom,vegetable,4,192.5680402288702,30,134.79762816020911,291,35
fenugreek,vegetable,3,23.31299143986373,20,18.650393151890984,61,27
lady finger,vegetable,3,53.01898223768245,25,39.76423667826184,468,31
lady finger,vegetable,1,51.04896149295702,15,43.391617269013466,157,39
fenugreek,vegetable,2,23.395347241608647,30,16.376743069126054,25,12
cucumber,vegetable,3,38.572345613859014,25,28.92925921039426,97,48
pomegranate,fruit,1,123.3420261166709,20,98.67362089333672,332,33
grapes,fruit,9,113.81302928171705,15,96.74107488945948,287,26
pomegranate,fruit,1,160.37284012617022,0,160.37284012617022,446,15
guava,fruit,12,55.85873343975095,25,41.89405007981321,35,42
apple,fruit,10,131.6245569339033,0,131.6245569339033,296,20
cucumber,vegetable,6,49.01196570874234,25,36.75897428155675,48,15
bitter guard,vegetable,3,38.31384862170083,30,26.81969403519058,50,23
lady finger,vegetable,2,48.90926489898901,25,36.68194867424175,359,13
lady finger,vegetable,3,51.26897956103247,15,43.57863262687759,351,30
grapes,fruit,5,110.39396880719066,10,99.35457192647159,250,19
pineapple,fruit,3,101.19090153004935,20,80.95272122403948,214,2
mushroom,vegetable,2,122.45418181111192,30,85.71792726777834,231,31
papaya,fruit,2,77.48669252079016,15,65.86368864267163,30,26
mushroom,vegetable,1,187.95828425417108,20,150.36662740333688,246,14
coriander,vegetable,2,17.733169026582747,30,12.413218318607923,366,3
guava,fruit,1,82.73454143988405,0,82.73454143988405,136,43
coriander,vegetable,1,25.981456674019906,30,18.187019671813932,60,19
coriander,vegetable,1,12.97706980143031,5,12.328216311358794,374,35
fenugreek,vegetable,2,39.3785834369436,20,31.502866749554883,404,10
pineapple,fruit,1,94.21154241495539,20,75.36923393196432,470,28
guava,fruit,9,84.21380600074873,15,71.58173510063642,160,26
brinjal,vegetable,3,42.43524794283402,20,33.94819835426721,478,20
guava,fruit,6,72.14503516859939,0,72.14503516859939,246,20
pomegranate,fruit,4,237.45439498117662,5,225.5816752321178,291,5
banana,fruit,6,48.822028644885805,25,36.61652148366436,448,32
pineapple,fruit,4,126.04191132515638,5,119.73981575889856,314,16
bottleguard,vegetable,5,42.98017449904829,15,36.533148324191046,150,38
fenugreek,vegetable,1,31.869354673902905,30,22.308548271732032,409,1
guava,fruit,14,56.001951853705904,15,47.60165907565002,348,1
coriander,vegetable,2,15.241063731102699,20,12.19285098488216,388,39
guava,fruit,5,90.11762012338579,5,85.6117391172165,224,47
guava,fruit,14,56.65897832095184,5,53.82602940490425,74,48
pomegranate,fruit,11,238.46421985099232,20,190.77137588079387,199,15
mushroom,vegetable,3,138.2098907565918,30,96.74692352961425,325,5
grapes,fruit,5,97.49536862744307,5,92.62060019607091,46,17
pineapple,fruit,5,127.34340688682232,0,127.34340688682232,469,2
grapes,fruit,8,69.28862510446329,30,48.502037573124305,371,28
apple,fruit,15,153.74476886475023,0,153.74476886475023,242,46
mushroom,vegetable,3,141.5042147268561,20,113.20337178148489,342,7
lady finger,vegetable,2,35.86264610057818,5,34.06951379554927,238,4
chikoo,fruit,1,50.801243904491784,5,48.26118170926719,95,7
fenugreek,vegetable,3,22.524362588903287,5,21.398144459458123,318,8
coriander,vegetable,1,28.70314296884417,10,25.832828671959753,27,28
chikoo,fruit,5,42.471372869983874,15,36.100666939486295,49,34
mushroom,vegetable,4,151.1653359941393,20,120.93226879531144,327,14
lady finger,vegetable,1,31.860919108308103,25,23.895689331231075,317,43
grapes,fruit,7,113.46106897265295,10,102.11496207538767,337,46
grapes,fruit,6,103.36379471189468,15,87.85922550511047,126,35
fenugreek,vegetable,2,20.74907800205343,25,15.561808501540073,157,13
cucumber,vegetable,1,31.007925781181854,25,23.25594433588639,327,17
pineapple,fruit,3,106.81252259808174,5,101.47189646817765,296,20
guava,fruit,4,75.29086128775319,15,63.99723209459021,62,25
guava,fruit,6,88.81706868707505,30,62.17194808095253,349,42
grapes,fruit,3,61.44021457719509,30,43.00815020403656,267,32
brinjal,vegetable,2,52.26263475238409,20,41.81010780190727,445,18
apple,fruit,20,185.98456624429303,10,167.38610961986373,400,25
guava,fruit,10,60.29438991492557,30,42.206072940447896,402,16
lady finger,vegetable,2,38.709918901583926,0,38.709918901583926,127,5
guava,fruit,11,79.21006380821137,5,75.2495606178008,391,14
guava,fruit,10,90.87283690844183,30,63.610985835909275,390,29
pomegranate,fruit,19,235.08802612612448,0,235.08802612612448,359,38
papaya,fruit,4,80.88997664484495,0,80.88997664484495,331,20
fenugreek,vegetable,3,24.831525953321094,5,23.589949655655037,70,22
cucumber,vegetable,1,43.61958822524511,5,41.43860881398285,345,26
cucumber,vegetable,1,49.23279894834863,30,34.46295926384404,10,46
lady finger,vegetable,2,38.338999874184196,20,30.671199899347357,446,36
bitter guard,vegetable,1,66.75229508601421,30,46.726606560209945,394,12
bitter guard,vegetable,1,44.136512017496834,5,41.92968641662199,433,6
mushroom,vegetable,1,88.250528979552,5,83.8380025305744,471,26
guava,fruit,13,85.15100293420545,15,72.37835249407463,120,38
pomegranate,fruit,17,186.0771853542043,30,130.254029747943,133,4
bitter guard,vegetable,2,63.13821986800842,30,44.19675390760589,214,2
cucumber,vegetable,3,32.81784307151885,30,22.972490150063194,128,20
bottleguard,vegetable,3,37.406883241060335,20,29.92550659284827,256,10
lady finger,vegetable,1,39.165925073382894,25,29.37444380503717,96,44
apple,fruit,3,236.3483315156821,0,236.3483315156821,14,14
mushroom,vegetable,3,114.92195056603612,5,109.1758530377343,373,28
pineapple,fruit,1,147.56326535322603,30,103.29428574725821,228,12
mushroom,vegetable,4,111.86228498009328,15,95.08294223307928,155,6
guava,fruit,3,62.4061246509087,30,43.684287255636086,270,48
bottleguard,vegetable,6,30.820079917106213,20,24.656063933684973,159,38
banana,fruit,7,43.71155245370802,20,34.96924196296642,179,41
lady finger,vegetable,3,35.1688479258907,10,31.65196313330163,246,2
brinjal,vegetable,3,63.59519080927795,30,44.51663356649456,385,21
pineapple,fruit,4,149.49176080399405,30,104.64423256279584,227,48
guava,fruit,2,92.74351527916133,20,74.19481222332907,28,2
coriander,vegetable,1,25.494195297093327,10,22.944775767383994,218,40
cucumber,vegetable,6,26.935115630789422,25,20.201336723092066,454,2
cucumber,vegetable,5,38.89970317702574,0,38.89970317702574,427,44
guava,fruit,13,87.79670918629844,15,74.62720280835367,319,11
bitter guard,vegetable,5,31.97654513958316,0,31.97654513958316,198,9
pineapple,fruit,1,128.03741349808345,25,96.0280601235626,54,49
banana,fruit,2,45.46564066317855,25,34.099230497383914,376,34
brinjal,vegetable,3,64.14703773001023,15,54.52498207050869,55,41
lady finger,vegetable,1,38.06398902833959,30,26.644792319837713,258,33
lady finger,vegetable,1,51.28556100978016,10,46.15700490880214,24,49
pomegranate,fruit,23,197.7762201273569,15,168.10978710825336,50,27
banana,fruit,1,35.069276432653204,25,26.301957324489905,174,47
coriander,vegetable,2,26.593837910550654,0,26.593837910550654,262,25
fenugreek,vegetable,1,32.572304591952914,5,30.94368936235527,255,3
brinjal,vegetable,2,49.46748019415959,15,42.047358165035654,191,48
coriander,vegetable,2,27.418410675756867,20,21.934728540605494,346,5
banana,fruit,3,37.70234421115475,5,35.817227000597015,273,45
bitter guard,vegetable,4,33.809178794366865,5,32.11871985464852,258,47
chikoo,fruit,6,76.02197499888901,25,57.01648124916676,231,14
lady finger,vegetable,2,56.798587574758976,0,56.798587574758976,129,43
papaya,fruit,6,48.469193661817066,0,48.469193661817066,225,31
pineapple,fruit,5,108.38856587802337,5,102.9691375841222,346,10
bitter guard,vegetable,1,31.83052763380919,10,28.647474870428272,185,40
apple,fruit,21,223.78139168955585,30,156.6469741826891,458,21
apple,fruit,22,200.0256359099584,5,190.02435411446046,18,12
pineapple,fruit,2,112.56487385407354,20,90.05189908325883,399,36
bitter guard,vegetable,1,68.32684700506735,25,51.24513525380051,342,38
chikoo,fruit,1,68.75352404568952,15,58.44049543883609,434,27
pomegranate,fruit,17,147.13940553715992,0,147.13940553715992,389,5
mushroom,vegetable,3,178.0774742874247,0,178.0774742874247,426,27
pineapple,fruit,2,85.6529383076022,15,72.80499756146186,115,33
pomegranate,fruit,8,143.14215891692808,0,143.14215891692808,358,13
mushroom,vegetable,2,196.67917629425222,15,167.17729985011437,392,18
pomegranate,fruit,2,157.8476207440419,25,118.38571555803142,46,18
papaya,fruit,4,79.33054279899495,0,79.33054279899495,444,27
lady finger,vegetable,2,56.279632363400054,25,42.20972427255004,329,49
grapes,fruit,3,112.10550747729414,15,95.28968135570001,138,3
pomegranate,fruit,10,187.2759622768074,30,131.0931735937652,315,19
brinjal,vegetable,4,75.09789229081272,25,56.32341921810954,227,48
guava,fruit,9,75.85008766158367,25,56.887565746187754,194,38
lady finger,vegetable,2,43.65069846938972,5,41.46816354592023,426,42
banana,fruit,3,43.757997244367715,15,37.19429765771255,380,25
lady finger,vegetable,2,37.976039795964,30,26.583227857174798,18,41
mushroom,vegetable,1,144.7876010037687,25,108.59070075282654,370,13
apple,fruit,4,216.96085463815768,0,216.96085463815768,268,7
brinjal,vegetable,1,70.77485901759556,25,53.08114426319667,302,27
grapes,fruit,9,90.16567206389061,15,76.64082125430701,102,34
brinjal,vegetable,1,49.728599381862026,10,44.75573944367582,84,39
fenugreek,vegetable,2,27.522340584111628,25,20.64175543808372,257,14
papaya,fruit,9,69.67287259227687,15,59.22194170343534,400,30
fenugreek,vegetable,3,29.806892805187815,20,23.84551424415025,431,16
fenugreek,vegetable,3,27.734136354106077,30,19.413895447874253,420,40
brinjal,vegetable,6,72.02561813180152,10,64.82305631862137,33,4
guava,fruit,7,91.56244783550503,5,86.98432544372977,495,11
brinjal,vegetable,1,58.11075173387122,0,58.11075173387122,394,24
pomegranate,fruit,28,162.49301234772946,25,121.8697592607971,71,23
apple,fruit,24,110.4871633488832,20,88.38973067910656,355,22
bitter guard,vegetable,5,32.074616289801426,0,32.074616289801426,318,21
bitter guard,vegetable,3,63.80625880795277,30,44.66438116556694,252,32
papaya,fruit,4,47.91667715836317,10,43.12500944252685,479,7
guava,fruit,1,56.79002744661579,0,56.79002744661579,457,21
cucumber,vegetable,2,25.248695213112605,0,25.248695213112605,456,22
bottleguard,vegetable,6,31.819790537744012,5,30.22880101085681,499,30
banana,fruit,2,59.15407803258363,30,41.407854622808536,441,49
banana,fruit,5,43.64521990313595,0,43.64521990313595,267,23
banana,fruit,1,43.541681634878,25,32.656261226158506,376,20
bottleguard,vegetable,1,38.60483481912568,10,34.74435133721311,288,5
bottleguard,vegetable,4,41.495837869026715,0,41.495837869026715,154,9
guava,fruit,4,89.54382254084975,0,89.54382254084975,493,29
lady finger,vegetable,1,56.09658526335656,15,47.68209747385308,393,33
bottleguard,vegetable,4,49.02538241835017,20,39.22030593468014,311,26
banana,fruit,5,50.04577775923787,25,37.534333319428406,293,17
banana,fruit,1,44.860396556301026,10,40.374356900670925,56,42
chikoo,fruit,2,74.12438455186798,20,59.29950764149439,408,9
fenugreek,vegetable,2,24.52220619095361,0,24.52220619095361,253,7
coriander,vegetable,2,21.471595098388242,20,17.177276078710594,422,22
cucumber,vegetable,4,45.795615075810446,15,38.926272814438875,114,36
pomegranate,fruit,25,207.69843053588346,20,166.15874442870677,149,44
pineapple,fruit,6,135.26385801440972,20,108.21108641152779,49,25
grapes,fruit,1,96.2546685666108,0,96.2546685666108,277,22
bottleguard,vegetable,2,46.99024477721206,20,37.59219582176965,351,3
mushroom,vegetable,3,107.19360976207366,30,75.03552683345156,347,38
coriander,vegetable,2,16.12915054843933,5,15.322693021017363,144,31
apple,fruit,14,173.14828096550397,25,129.86121072412797,447,24
guava,fruit,1,74.33142625831589,5,70.61485494540008,333,18
bottleguard,vegetable,6,68.51684879349591,25,51.38763659512193,229,36
brinjal,vegetable,2,75.02073062200239,10,67.51865755980215,287,9
grapes,fruit,7,85.84698574285169,5,81.5546364557091,353,28
bottleguard,vegetable,3,63.84779821292608,20,51.078238570340865,195,19
chikoo,fruit,7,54.327743781037825,5,51.61135659198593,395,9
brinjal,vegetable,5,77.31336768597242,25,57.98502576447932,56,8
pomegranate,fruit,19,127.41812035036534,10,114.67630831532881,404,41
banana,fruit,2,42.331156856011845,0,42.331156856011845,229,45
cucumber,vegetable,6,44.82921907489184,30,31.380453352424286,154,2
grapes,fruit,2,118.91748909705058,15,101.07986573249299,430,1
pineapple,fruit,2,103.91458020843261,0,103.91458020843261,366,11
cucumber,vegetable,1,39.13170437552516,5,37.1751191567489,179,5
papaya,fruit,8,55.634073487455176,30,38.94385144121862,343,19
lady finger,vegetable,2,57.0464075652079,10,51.34176680868711,306,24
bitter guard,vegetable,3,40.97563718248025,15,34.82929160510821,186,29
banana,fruit,1,58.84263941855514,5,55.900507447627376,426,25
coriander,vegetable,1,11.904775550297993,15,10.119059217753295,449,10
grapes,fruit,2,83.4434702358361,0,83.4434702358361,333,35
cucumber,vegetable,3,47.24310481649211,20,37.79448385319369,273,33
mushroom,vegetable,1,124.20846416603109,20,99.36677133282488,165,2
bottleguard,vegetable,4,49.75073100679877,20,39.80058480543902,211,16
coriander,vegetable,2,25.583062899236946,30,17.908144029465863,247,33
brinjal,vegetable,3,60.04907335121076,25,45.03680501340807,325,42
mushroom,vegetable,4,114.80103496628189,5,109.06098321796779,407,47
pineapple,fruit,4,134.33988165165337,0,134.33988165165337,427,34
fenugreek,vegetable,3,20.150682181415995,20,16.120545745132798,243,8
apple,fruit,3,206.12986507208518,10,185.51687856487666,131,22
guava,fruit,5,67.657379721404,10,60.8916417492636,50,6
mushroom,vegetable,2,143.8803826389624,0,143.8803826389624,226,46
fenugreek,vegetable,1,25.610661921642127,5,24.33012882556002,164,31
cucumber,vegetable,3,30.679485453201718,30,21.475639817241202,85,8
coriander,vegetable,2,16.044909906479454,30,11.231436934535617,256,15
bitter guard,vegetable,4,51.422866256823845,5,48.85172294398265,49,2
lady finger,vegetable,3,32.64937759976918,20,26.119502079815348,351,35
grapes,fruit,7,96.98927487141842,15,82.44088364070565,371,36
cucumber,vegetable,6,27.84618665428289,15,23.669258656140453,271,43
grapes,fruit,3,114.42751849145634,15,97.26339071773789,80,46
pineapple,fruit,6,86.20593382705492,5,81.89563713570217,10,12
bitter guard,vegetable,4,31.10377082308142,5,29.548582281927345,316,6
papaya,fruit,3,53.57311713441854,0,53.57311713441854,216,46
bitter guard,vegetable,3,56.41514158670046,0,56.41514158670046,35,28
bitter guard,vegetable,2,40.845090499764,0,40.845090499764,168,5
coriander,vegetable,2,15.049318901655258,10,13.544387011489732,453,17
cucumber,vegetable,4,45.88482868923445,10,41.29634582031101,27,42
cucumber,vegetable,6,40.32009145993837,5,38.30408688694145,378,1
pomegranate,fruit,14,229.1026767120057,10,206.19240904080513,311,6
grapes,fruit,1,78.37613694667215,10,70.53852325200494,448,45
guava,fruit,8,50.08288316315935,25,37.562162372369514,68,47
cucumber,vegetable,4,27.285340937018365,10,24.55680684331653,287,37
bottleguard,vegetable,6,34.9747906591475,30,24.48235346140325,202,12
brinjal,vegetable,5,56.48495408988826,15,48.01221097640502,209,14
bottleguard,vegetable,1,51.69795049428447,15,43.9432579201418,201,26
apple,fruit,16,115.652634286905,30,80.9568440008335,284,12
pomegranate,fruit,28,160.79422798626564,5,152.75451658695235,157,9
cucumber,vegetable,2,45.1758441386663,25,33.881883103999726,103,21
bottleguard,vegetable,4,44.730222051388765,10,40.25719984624989,498,30
pomegranate,fruit,3,215.66923342576845,30,150.9684633980379,457,10
coriander,vegetable,1,24.949156292691136,30,17.464409404883792,466,43
papaya,fruit,2,81.95518941469453,20,65.56415153175563,152,45
banana,fruit,4,38.35922378877127,10,34.52330140989414,277,9
chikoo,fruit,6,50.41422767698724,0,50.41422767698724,155,36
lady finger,vegetable,3,43.15313446781542,10,38.83782102103388,213,39
mushroom,vegetable,4,108.5840217854703,10,97.72561960692327,395,44
pineapple,fruit,4,139.00752900230242,5,132.0571525521873,376,9
mushroom,vegetable,2,160.0239070032339,0,160.0239070032339,335,33
pomegranate,fruit,12,182.89179072075467,0,182.89179072075467,364,33
pineapple,fruit,2,128.6896985983745,15,109.38624380861832,155,5
pineapple,fruit,1,85.26819942129707,5,81.00478945023221,269,9
mushroom,vegetable,1,119.86403793929946,20,95.89123035143957,51,16
grapes,fruit,3,67.22714316769,5,63.8657860093055,251,43
brinjal,vegetable,1,51.110212344542646,30,35.77714864117985,29,47
chikoo,fruit,5,70.76149992245567,5,67.22342492633288,144,28
guava,fruit,1,75.45940390077061,10,67.91346351069355,76,11
apple,fruit,16,108.38119105497277,25,81.28589329122958,26,10
guava,fruit,4,60.23138139535466,15,51.19667418605146,419,26
apple,fruit,25,205.98827014146903,30,144.1917890990283,359,28
mushroom,vegetable,1,112.3059915194698,10,101.07539236752282,318,25
bottleguard,vegetable,4,61.522767792247315,15,52.29435262341022,405,46
bottleguard,vegetable,4,37.1479549289386,25,27.860966196703952,360,1
grapes,fruit,1,74.94894041217842,30,52.46425828852489,142,41
chikoo,fruit,3,59.32017732710233,25,44.490132995326746,152,47
pomegranate,fruit,2,189.73920114485503,15,161.27832097312677,293,4
bitter guard,vegetable,1,30.19006815673286,30,21.133047709713,402,1
grapes,fruit,5,72.13874567408584,30,50.49712197186008,121,36
bitter guard,vegetable,3,53.20692985034692,25,39.90519738776019,430,32
cucumber,vegetable,5,44.19517790838056,20,35.35614232670445,142,36
lady finger,vegetable,3,58.16544354939178,15,49.440627016983015,152,21
guava,fruit,5,90.95073754561326,20,72.76059003649061,410,12
cucumber,vegetable,4,38.13507431980873,5,36.22832060381829,89,24
bitter guard,vegetable,2,64.63691418290098,0,64.63691418290098,76,2
coriander,vegetable,2,13.549419156705929,15,11.51700628320004,37,46
apple,fruit,14,215.41610054405314,5,204.64529551685047,239,34
papaya,fruit,3,72.86804602981775,25,54.65103452236331,282,28
bottleguard,vegetable,1,36.52448454636075,0,36.52448454636075,326,30
apple,fruit,6,230.8500037574168,15,196.22250319380427,445,17
pomegranate,fruit,22,214.10087042174342,10,192.6907833795691,369,9
lady finger,vegetable,1,33.52895495387013,25,25.146716215402595,90,32
fenugreek,vegetable,2,39.69224022508865,5,37.70762821383422,336,20
fenugreek,vegetable,3,38.98736039910841,30,27.291152279375886,387,23
pineapple,fruit,6,97.84047994189959,15,83.16440795061465,70,49
bottleguard,vegetable,6,67.04477899577186,15,56.98806214640608,105,8
grapes,fruit,5,88.11868357234604,5,83.71274939372874,124,33
bottleguard,vegetable,1,39.01032607241938,5,37.05980976879841,394,12
pomegranate,fruit,7,195.3465231614816,30,136.74256621303712,319,2
pomegranate,fruit,24,238.29662598341497,20,190.637300786732,356,17
brinjal,vegetable,1,42.04721047375083,5,39.944849950063286,445,13
bitter guard,vegetable,4,36.279823525988576,25,27.209867644491432,323,4
papaya,fruit,3,67.14931435764366,25,50.36198576823274,225,23
banana,fruit,4,48.566847304694754,5,46.13850493946001,46,44
bitter guard,vegetable,3,49.41481600242895,0,49.41481600242895,61,26
lady finger,vegetable,3,48.88827432006798,15,41.55503317205778,260,20
brinjal,vegetable,6,64.43265592924216,10,57.989390336317946,89,25
pineapple,fruit,4,103.97213823918749,15,88.37631750330937,82,10
fenugreek,vegetable,3,25.742126183237,20,20.593700946589603,101,18
brinjal,vegetable,5,55.84155133983364,0,55.84155133983364,467,43
coriander,vegetable,1,27.84492755584364,20,22.275942044674913,15,40
cucumber,vegetable,6,23.086905948945194,0,23.086905948945194,276,25
fenugreek,vegetable,3,21.73332186844686,25,16.299991401335145,343,42
banana,fruit,6,36.96104111609954,15,31.416884948684604,241,40
bitter guard,vegetable,2,42.18812310821029,10,37.96931079738926,144,32
pineapple,fruit,1,84.18922861121956,10,75.7703057500976,459,45
pomegranate,fruit,4,128.45912316420947,5,122.03616700599899,170,29
pineapple,fruit,1,93.6223465779504,15,79.57899459125784,28,31
guava,fruit,13,63.76792751513826,0,63.76792751513826,403,33
apple,fruit,12,134.38908972590642,25,100.79181729442982,336,31
coriander,vegetable,1,10.970905278772525,0,10.970905278772525,411,6
fenugreek,vegetable,1,34.22153271663602,0,34.22153271663602,14,44
papaya,fruit,3,56.11680605888526,25,42.087604544163945,195,7
grapes,fruit,6,105.25358256030867,5,99.99090343229324,339,43
fenugreek,vegetable,1,35.7797860356187,20,28.62382882849496,469,46
apple,fruit,13,238.36723464746115,15,202.61214945034197,441,15
fenugreek,vegetable,2,31.015421550606543,20,24.812337240485235,281,5
apple,fruit,22,157.44228674371467,15,133.82594373215747,92,41
chikoo,fruit,5,64.90214878752498,30,45.43150415126748,142,38
guava,fruit,5,97.9759002091795,20,78.38072016734361,32,24
grapes,fruit,6,63.85843223938484,0,63.85843223938484,142,37
pineapple,fruit,5,92.2583148529309,15,78.41956762499126,262,6
banana,fruit,3,43.929588438396124,25,32.94719132879709,185,6
coriander,vegetable,2,21.72726822527278,30,15.209087757690945,415,23
chikoo,fruit,4,62.294720812485565,5,59.179984771861285,185,42
brinjal,vegetable,6,41.92267687768195,25,31.442007658261463,367,28
lady finger,vegetable,1,52.924030670101864,25,39.693023002576396,179,17
grapes,fruit,6,109.78392427769822,20,87.82713942215858,72,28
cucumber,vegetable,6,42.00427002735186,10,37.803843024616675,347,40
guava,fruit,11,55.43250605293322,5,52.66088075028656,457,36
grapes,fruit,1,107.8713708674419,0,107.8713708674419,67,14
coriander,vegetable,2,18.655801524696106,10,16.790221372226494,77,36
brinjal,vegetable,3,63.73045467603246,0,63.73045467603246,185,36
cucumber,vegetable,6,24.295885250963348,15,20.651502463318845,58,14
guava,fruit,6,71.42134376156933,0,71.42134376156933,334,25
bottleguard,vegetable,3,30.669778043306813,0,30.669778043306813,474,26
pineapple,fruit,1,107.82170573492176,0,107.82170573492176,213,12
banana,fruit,1,45.52116346030628,25,34.14087259522971,291,45
lady finger,vegetable,2,45.39590352953615,20,36.31672282362892,254,4
pomegranate,fruit,6,218.0696272372619,0,218.0696272372619,111,12
pomegranate,fruit,6,212.70047195336318,30,148.8903303673542,185,41
cucumber,vegetable,5,40.18323691253494,0,40.18323691253494,146,35
papaya,fruit,2,80.29559994310841,5,76.28081994595298,106,29
papaya,fruit,4,72.75774256463285,5,69.11985543640121,11,35
grapes,fruit,5,67.24452780719285,10,60.52007502647357,82,18
guava,fruit,14,89.51410630077795,25,67.13557972558347,82,29
banana,fruit,5,58.372651980250325,10,52.535386782225295,188,14
banana,fruit,1,54.626734863913356,5,51.89539812071769,60,37
guava,fruit,10,57.64256569497046,20,46.11405255597637,170,39
bitter guard,vegetable,2,34.26136388236793,20,27.409091105894348,18,25
banana,fruit,5,31.902502589896827,30,22.331751812927777,293,17
fenugreek,vegetable,1,26.146296674132245,0,26.146296674132245,175,27
coriander,vegetable,2,15.827247912855233,15,13.453160725926947,82,36
guava,fruit,6,74.65411428472704,15,63.455997142017985,51,33
papaya,fruit,4,50.56215443485901,0,50.56215443485901,477,3
guava,fruit,14,76.9241138498029,25,57.69308538735217,448,23
pomegranate,fruit,19,174.69192848528098,0,174.69192848528098,486,22
bitter guard,vegetable,1,63.88693246797366,25,47.915199350980245,106,47
bottleguard,vegetable,3,47.63959615898811,10,42.8756365430893,190,15
mushroom,vegetable,4,141.40936349329138,5,134.3388953186268,13,6
pineapple,fruit,2,114.6761559988418,30,80.27330919918926,114,11
banana,fruit,1,34.36857362624459,0,34.36857362624459,127,15
bitter guard,vegetable,1,37.45783132408444,20,29.966265059267553,69,30
guava,fruit,7,89.4815777583046,30,62.63710443081321,37,32
cucumber,vegetable,5,47.562612977415576,20,38.05009038193246,176,6
cucumber,vegetable,6,46.027409825234955,30,32.21918687766447,29,18
bottleguard,vegetable,1,45.432024835965755,5,43.16042359416747,104,25
